,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,old_price
1670,2015,Toyota,Vios,Used,Automatic,1497,72499.5,36770
1671,2016,Mitsubishi,Triton,Used,Automatic,2442,92499.5,51770
1672,2018,Honda,Hr-V,Used,Automatic,1799,77499.5,57770
1673,2016,Honda,Accord,Used,Automatic,1997,57499.5,60770
1674,2016,Toyota,Hilux,Used,Automatic,2755,87499.5,78770
1675,2019,Proton,X70,Used,Automatic,1799,72499.5,50800
1676,2020,Mitsubishi,Triton,Used,Automatic,2442,114999.5,82900
1677,2018,Perodua,Myvi,Used,Automatic,1496,52499.5,46000
1678,2014,Honda,City,Used,Automatic,1497,72499.5,41875
1679,2015,Perodua,Myvi,Used,Automatic,1298,2499.5,30800
1680,2024,Proton,Saga,Used,Automatic,1332,7499.5,30888
1681,2018,Mazda,Cx-5,Used,Automatic,2191,72499.5,64888
1682,2019,Proton,Persona,Used,Automatic,1597,87499.5,26888
1683,2018,Mercedes,Benz,Used,Automatic,1991,67499.5,151888
1684,2020,Honda,Civic,Used,Automatic,1498,104999.5,92800
1685,2013,Nissan,Almera,Used,Automatic,1498,77499.5,16900
1686,2017,Bmw,520I,Used,Automatic,1997,97499.5,79900
1687,2018,Land,Rover,Used,Automatic,5000,62499.5,368000
1688,2018,Bmw,X1,Used,Automatic,1998,62499.5,71800
1689,2020,Perodua,Aruz,Used,Automatic,1496,52499.5,45800
1690,2014,Toyota,Vios,Used,Automatic,1497,92499.5,30800
1691,2023,PERODUA,Axia,Used,Automatic,998,37499.5,39000
1692,2022,Proton,X70,Used,Automatic,1799,42499.5,63800
1693,2018,Perodua,Alza,Used,Automatic,1495,77499.5,38780
1694,2015,Isuzu,D-Max,Used,Automatic,2499,104999.5,39800
1695,2019,Proton,Persona,Used,Automatic,1597,62499.5,29780
1696,2014,Toyota,Vios,Used,Automatic,1497,82499.5,36800
1697,2013,13/18,Toyota,Used,Automatic,2362,124999.5,73900
1698,2021,Perodua,Myvi,Used,Automatic,1496,52499.5,45900
1699,2016,Proton,Saga,Used,Automatic,1332,67499.5,16780
1700,2016,Mazda,Cx-5,Used,Automatic,1998,72499.5,53780
1701,2019,Toyota,Vios,Used,Automatic,1496,77499.5,51800
1702,2016,M.Benz,E250,Used,Automatic,1991,67499.5,86900
1703,2020,Bmw,G20,Used,Automatic,1998,87499.5,167900
1704,2012,Honda,City,Used,Automatic,1497,97499.5,24900
1705,2003,/04,Honda,Used,Automatic,1998,144999.5,9700
1706,2024,Bmw,218I,Used,Automatic,1499,7499.5,166800
1707,2009,Nissan,Serena,Used,Automatic,1998,154999.5,19700
1708,2012,Isuzu,D-Max,Used,Automatic,2999,124999.5,17800
1709,2013,Peugeot,508,Used,Automatic,1598,164999.5,11900
1710,2024,Proton,Saga,New,Automatic,1332,2499.5,42000
1711,2024,Proton,X90,New,Automatic,1477,2499.5,129000
1712,2022,Honda,City,Used,Automatic,1498,42499.5,71770
1713,2016,Honda,Civic,Used,Automatic,1498,92499.5,66770
1714,2019,Honda,Hr-V,Used,Automatic,1799,77499.5,67770
1715,2017,Toyota,Vios,Used,Automatic,1496,87499.5,42770
1716,2017,Bmw,530I,Used,Automatic,1998,87499.5,114800
1717,2015,Kia,Rio,Used,Automatic,1396,124999.5,24800
1718,2016,Nissan,Grand,Used,Automatic,1798,87499.5,37800
1719,2018,Honda,Civic,Used,Automatic,1498,114999.5,72800
1720,2009,Mercedes,Benz,Used,Automatic,1796,2499.5,66800
1721,2021,Toyota,Hilux,Used,Automatic,2393,67499.5,90000
1722,2018,Toyota,Hilux,Used,Automatic,2393,144999.5,78900
1723,2012,Blacklist,Loan,Used,Automatic,1999,97499.5,13800
1724,2016,Toyota,Camry,Used,Automatic,2494,52499.5,63888
1725,2008,Toyota,Innova,Used,Automatic,1998,164999.5,20600
1726,2014,Mercedes-Benz,A180,Used,Automatic,1595,92499.5,59888
1727,2014,Mercedes-Benz,E250,Used,Automatic,1991,82499.5,65800
1728,2011,Blacklist,Loan,Used,Automatic,1495,97499.5,15800
1729,2021,Mercedes,Benz,Recon,Automatic,1991,42499.5,0
1730,2015,Honda,Hr-V,Used,Automatic,1799,104999.5,0
1731,2019,Toyota,Alphard,Recon,Automatic,2499,17499.5,0
1732,2021,Toyota,Alphard,Recon,Automatic,2493,22499.5,0
1733,2010,Blacklist,Loan,Used,Automatic,1997,104999.5,20800
1734,2010,Blacklist,Loan,Used,Automatic,1997,104999.5,23800
1735,2014,Perodua,Myvi,Used,Automatic,1495,62499.5,0
1736,2017,{2017},Toyota,Used,Automatic,1998,57499.5,68999
1737,2017,Ford,Ranger,Used,Automatic,2198,77499.5,59800
1738,2015,Mercedes,Benz,Used,Automatic,1991,97499.5,83800
1739,2018,Honda,Civic,Used,Automatic,1498,67499.5,79800
1740,2016,Bmw,320I,Used,Automatic,1998,97499.5,76800
1741,2019,Ford,Ranger,Used,Automatic,1998,62499.5,78800
1742,2019,Honda,City,Used,Automatic,1497,57499.5,53800
1743,2019,Honda,Hr-V,Used,Automatic,1799,77499.5,67770
1744,2021,Mazda,Cx-30,Used,Automatic,1998,37499.5,103770
1745,2015,Ford,Ranger,Used,Automatic,3198,92499.5,46770
1746,2017,Nissan,Navara,Used,Automatic,2488,82499.5,52770
1747,2017,{2017},Honda,Used,Automatic,1997,72499.5,66999
1748,2017,Perodua,Myvi,Used,Automatic,1495,82499.5,32800
1749,2018,Honda,Hr-V,Used,Automatic,1799,72499.5,45800
1750,2019,Lexus,Nx,Used,Automatic,1998,42499.5,168800
1751,2020,PROTON,X70,Used,Automatic,1799,67499.5,61700
1752,2016,TOYOTA,Camry,Used,Automatic,2494,97499.5,57700
1753,2013,TOYOTA,Vios,Used,Automatic,1497,134999.5,34700
1754,2018,PERODUA,Myvi,Used,Automatic,1329,82499.5,34700
1755,2016,NISSAN,Serena,Used,Automatic,1997,104999.5,47700
1756,2016,Nissan,X-Trail,Used,Automatic,1997,67499.5,42700
1757,2017,17,Bmw,Used,Automatic,1998,92499.5,99900
1758,2013,Subaru,Xv,Used,Automatic,1995,82499.5,24900
1759,2018,Bmw,X5,Used,Automatic,1997,97499.5,84900
1760,2013,Toyota,Vios,Used,Automatic,1497,104999.5,31888
1761,2012,Mercedes,Benz,Used,Automatic,1796,114999.5,32000
1762,2011,Perodua,Myvi,Used,Automatic,1298,124999.5,13888
1763,2019,Honda,City,Used,Automatic,1497,134999.5,53800
1764,2017,Mercedes,Benz,Used,Automatic,1991,52499.5,109800
1765,2008,Toyota,Vios,Used,Automatic,1497,224999.5,34499
1766,2018,Honda,City,Used,Automatic,1497,92499.5,56800
1767,2003,Toyota,Camry,Used,Automatic,1998,224999.5,11800
1768,2019,Proton,Perdana,Used,Automatic,1997,92499.5,49999
1769,2007,Nissan,X-Trail,Used,Automatic,2488,184999.5,16800
1770,2019,Proton,Persona,Used,Automatic,1597,12499.5,19800
1771,2003,Nissan,Cefiro,Used,Automatic,1995,154999.5,6900
1772,2018,Mercedes,Benz,Used,Automatic,1991,62499.5,158900
1773,2009,Honda,City,Used,Automatic,1497,97499.5,14995
1774,2015,Mercedes,Benz,Used,Automatic,1991,77499.5,79888
1775,2017,Honda,Hr-V,Used,Automatic,1799,114999.5,38888
1776,2015,Audi,A8,Used,Automatic,2995,62499.5,109780
1777,2014,Ferrari,458,Used,Automatic,4499,22499.5,880000
1778,2012,Mercedes,Benz,Used,Automatic,1796,104999.5,53800
1779,2015,ORI2015,Mazda,Used,Automatic,1998,52499.5,44888
1780,2014,Volkswagen,Passat,Used,Automatic,1798,114999.5,29990
1781,2017,Volkswagen,Tiguan,Used,Automatic,1390,114999.5,56800
1782,2011,ORI11,Toyota,Used,Automatic,2362,114999.5,35888
1783,2018,Ford,Ranger,Used,Automatic,1996,104999.5,113800
1784,2012,ORI2012,Hyundai,Used,Automatic,1998,92499.5,21888
1785,2022,27000km,Nissan,Used,Automatic,1997,27499.5,119800
1786,2019,Proton,Exora,Used,Automatic,1561,52499.5,33800
1787,2019,Mercedes,Benz,Recon,Automatic,1991,27499.5,179000
1788,2016,ORI16,Mazda,Used,Automatic,2488,72499.5,52888
1789,2019,Porsche,Cayenne,Used,Automatic,2995,77499.5,425000
1790,2021,OFFER,Kaw,Recon,Automatic,1332,17499.5,169000
1791,2019,Subaru,Xv,Used,Automatic,1995,67499.5,68800
1792,2018,Perodua,Axia,Used,Automatic,998,92499.5,20800
1793,2012,Mini,Cooper,Used,Automatic,1598,87499.5,55800
1794,2013,Toyota,Camry,Used,Automatic,2494,114999.5,49999
1795,2017,Honda,City,Used,Automatic,1497,124999.5,43500
1796,2018,Toyota,Camry,Used,Automatic,2494,97499.5,116999
1797,2021,Nissan,Almera,Used,Automatic,999,92499.5,56800
1798,2022,Toyota,Voxy,Recon,Automatic,1986,12499.5,203000
1799,2015,REG,2018,Used,Automatic,2493,82499.5,139999
1800,2022,Land,Rover,Recon,Automatic,2997,32499.5,893000
1801,2019,Kia,Optima,Used,Automatic,1998,97499.5,99800
1802,2019,Honda,City,Used,Automatic,1497,72499.5,49888
1803,2020,Toyota,Alphard,Recon,Automatic,2493,37499.5,189000
1804,2018,Honda,Cr-V,Used,Automatic,1498,134999.5,92000
1805,2020,Toyota,Rush,Used,Automatic,1496,77499.5,66800
1806,2012,Toyota,Vellfire,Used,Automatic,2362,92499.5,82800
1807,2016,Mazda,Cx-3,Used,Automatic,1998,87499.5,55800
1808,2014,Nissan,Grand,Used,Automatic,1798,82499.5,26780
1809,2018,Bmw,330E,Used,Automatic,1998,67499.5,63780
1810,2020,Peugeot,3008,Used,Automatic,1598,72499.5,66780
1811,2017,Hyundai,Tucson,Used,Automatic,1999,92499.5,47780
1812,2014,Honda,Accord,Used,Automatic,1997,97499.5,37800
1813,2018,Honda,Cr-V,Used,Automatic,1997,77499.5,54780
1814,2014,Mercedes,Benz,Used,Automatic,1991,92499.5,66780
1815,2022,Nissan,Gt-R,Recon,Automatic,3799,2499.5,1250000
1816,2003,Toyota,Vios,Used,Automatic,1497,124999.5,13800
1817,2014,Mercedes,Benz,Used,Automatic,1991,134999.5,66600
1818,2021,Porsche,Taycan,Recon,Automatic,10,7499.5,348000
1819,2020,Honda,Hr-V,Used,Automatic,1496,87499.5,63780
1820,2013,Nissan,Grand,Used,Automatic,1798,114999.5,21780
1821,2018,Perodua,Bezza,Used,Automatic,1329,72499.5,28800
1822,2025,Perodua,Axia,New,Automatic,998,2499.5,39780
1823,2019,Mazda,Cx-3,Used,Automatic,1998,67499.5,65780
1824,2023,Isuzu,D-Max,Used,Automatic,2999,32499.5,109780
1825,2024,Perodua,Alza,New,Automatic,1496,2499.5,62210
1826,2025,Perodua,Axia,New,Automatic,998,2499.5,43780
1827,2017,Toyota,Innova,Used,Automatic,1998,82499.5,58800
1828,2010,Perodua,Myvi,Used,Automatic,1298,174999.5,13800
1829,2009,Proton,Saga,Used,Automatic,1332,174999.5,9900
1830,2018,Mazda,Cx-5,Used,Automatic,1998,82499.5,77800
1831,2014,Toyota,Harrier,Used,Automatic,1986,92499.5,72800
1832,2018,Toyota,Alphard,Used,Automatic,3456,67499.5,172800
1833,2015,Honda,Cr-V,Used,Automatic,1997,104999.5,49800
1834,2021,Honda,Hr-V,Used,Automatic,1799,42499.5,76800
1835,2014,Mini,Cooper,Used,Automatic,1998,67499.5,78900
1836,2015,Toyota,Vellfire,Used,Automatic,3456,77499.5,148800
1837,2018,BMW,530I,Used,Automatic,1998,72499.5,139900
1838,2019,Toyota,Harrier,Used,Automatic,1998,72499.5,135800
1839,2020,Mercedes,Benz,Used,Automatic,1991,32499.5,169800
1840,2014,Honda,Jazz,Used,Automatic,1497,104999.5,39800
1841,2020,Volkswagen,Tiguan,Used,Automatic,1395,52499.5,73555
1842,2016,Honda,Jazz,Used,Automatic,1497,97499.5,47800
1843,2018,Toyota,C-Hr,Used,Automatic,1798,104999.5,80800
1844,2016,Honda,Cr-V,Used,Automatic,1997,77499.5,52555
1845,2015,Honda,City,Used,Automatic,1497,67499.5,32800
1846,2015,Mercedes,Benz,Used,Automatic,1991,47499.5,86800
1847,2020,Volkswagen,Tiguan,Used,Automatic,1395,47499.5,75555
1848,2013,Mercedes,Benz,Used,Automatic,1991,134999.5,108800
1849,2015,Mazda,Cx-5,Used,Automatic,1998,97499.5,46800
1850,2022,Lexus,Nx,Recon,Automatic,2393,37499.5,306000
1851,2019,Proton,X70,Used,Automatic,1799,72499.5,57999
1852,2013,Mazda,Cx-5,Used,Automatic,1998,97499.5,34999
1853,2019,Honda,City,Used,Automatic,1497,62499.5,52555
1854,2012,Honda,Cr-V,Used,Automatic,1997,124999.5,26999
1855,2015,Mitsubishi,Triton,Used,Automatic,2477,97499.5,52999
1856,2018,Toyota,Hilux,Used,Automatic,2393,77499.5,92999
1857,2024,Ford,Ranger,New,Automatic,1996,2499.5,142888
1858,2023,[5A[17K,Km],Recon,Automatic,1986,17499.5,187000
1859,2006,Toyota,Harrier,Used,Automatic,2362,164999.5,29888
1860,2020,[SUNROOF[8SEAT[LEATHER],2020,Recon,Automatic,2493,22499.5,185000
1861,2014,#NAME?,6,Used,Automatic,1998,104999.5,29990
1862,2021,[20K,Km],Recon,Automatic,2493,17499.5,207000
1863,2015,Hyundai,Grand,Used,Automatic,2497,97499.5,63875
1864,2016,Mercedes,Benz,Used,Automatic,1991,104999.5,138800
1865,2018,Perodua,Myvi,Used,Automatic,1329,37499.5,37875
1866,2015,Honda,Hr-V,Used,Automatic,1799,92499.5,43800
1867,2016,/18,Toyota,Used,Automatic,2493,82499.5,169800
1868,2017,Perodua,Myvi,Used,Automatic,1495,134999.5,38800
1869,2012,Honda,City,Used,Automatic,1497,124999.5,24800
1870,2023,Honda,City,Used,Automatic,1498,12499.5,65800
1871,2018,Honda,City,Used,Automatic,1497,72499.5,54780
1872,2018,Honda,City,Used,Automatic,1496,82499.5,47780
1873,2014,Perodua,Myvi,Used,Automatic,1298,92499.5,23780
1874,2013,Toyota,Vios,Used,Automatic,1497,104999.5,26800
1875,2015,Honda,City,Used,Automatic,1497,72499.5,38780
1876,2017,Mercedes,Benz,Used,Automatic,1991,2499.5,158600
1877,2023,Volkswagen,Tiguan,Used,Automatic,1998,82499.5,143800
1878,2024,Proton,X50,New,Automatic,1477,2499.5,100800
1879,2024,Proton,Saga,New,Automatic,1332,2499.5,42800
1880,2024,Proton,X50,New,Automatic,1477,2499.5,81000
1881,2024,Proton,X50,New,Automatic,1477,2499.5,89500
1882,2014,Perodua,Myvi,Used,Automatic,1298,87499.5,21800
1883,2019,Mazda,Cx-5,Used,Automatic,1998,67499.5,89800
1884,2016,Perodua,Axia,Used,Automatic,998,97499.5,26800
1885,2019,Toyota,Yaris,Used,Automatic,1496,134999.5,50999
1886,2022,Honda,Civic,Used,Automatic,1799,42499.5,85780
1887,2013,Honda,Civic,Used,Automatic,1798,114999.5,29780
1888,2016,Honda,Accord,Used,Automatic,1997,87499.5,45780
1889,2022,Perodua,Bezza,Used,Automatic,1329,22499.5,40780
1890,2019,Toyota,Vellfire,Used,Automatic,2494,17499.5,173780
1891,2014,Perodua,Axia,Used,Automatic,998,154999.5,19000
1892,2023,Honda,City,Used,Automatic,1498,17499.5,67000
1893,2005,Honda,Jazz,Used,Automatic,1497,67499.5,27800
1894,2021,Ford,Ranger,Used,Automatic,1996,67499.5,95000
1895,2011,Ford,Fiesta,Used,Automatic,1596,224999.5,7500
1896,2019,Nissan,X-Trail,Used,Automatic,1997,82499.5,72500
1897,2023,[Brown,Leather],Recon,Automatic,2393,7499.5,457000
1898,2014,Blacklist,Loan,Used,Automatic,1561,92499.5,11800
1899,2015,Blacklist,Loan,Used,Automatic,1597,87499.5,8800
1900,2013,Blacklist,Loan,Used,Automatic,1498,97499.5,14800
1901,2011,Blacklist,Loan,Used,Automatic,1794,104999.5,22800
1902,2011,Blacklist,Loan,Used,Automatic,1497,104999.5,20800
1903,2013,Blacklist,Loan,Used,Automatic,1497,97499.5,18800
1904,2021,Honda,Civic,Recon,Automatic,1496,32499.5,0
1905,2018,Mazda,Cx-5,Used,Automatic,1998,32499.5,0
1906,2020,Toyota,Alphard,Recon,Automatic,3456,17499.5,0
1907,2020,Toyota,Alphard,Recon,Automatic,2493,32499.5,0
1908,2018,Proton,Saga,Used,Automatic,1332,72499.5,0
1909,2023,[BOSE,"Sound,",Recon,Automatic,1,7499.5,423000
1910,2014,Mercedes,Benz,Used,Automatic,1991,47499.5,65600
1911,2018,Perodua,Myvi,Used,Automatic,1496,87499.5,41999
1912,2022,Porsche,"Taycan,",Recon,Automatic,1,7499.5,358000
1913,2016,Mercedes,Benz,Used,Automatic,1595,97499.5,96800
1914,2016,Mercedes,Benz,Used,Automatic,1595,87499.5,83800
1915,2019,Bmw,330E,Used,Automatic,1998,57499.5,86800
1916,2019,Bmw,330E,Used,Automatic,1998,57499.5,86800
1917,2016,Bmw,320I,Used,Automatic,1998,87499.5,76800
1918,2019,Bmw,330E,Used,Automatic,1998,57499.5,86800
1919,2020,Perodua,Myvi,Used,Automatic,1496,67499.5,46999
1920,2019,Perodua,Myvi,Used,Automatic,1496,87499.5,35000
1921,2019,Perodua,Myvi,Used,Automatic,1496,82499.5,40999
1922,2016,{2016},Honda,Used,Automatic,1799,87499.5,49999
1923,2018,Mercedes,Benz,Used,Automatic,1991,77499.5,194999
1924,2017,Mercedes,Benz,Used,Automatic,1595,92499.5,99999
1925,2014,Mercedes,Benz,Used,Automatic,1991,104999.5,65999
1926,2015,{2015},Audi,Used,Automatic,1798,57499.5,56999
1927,2014,{2014},Mazda,Used,Automatic,2488,82499.5,41999
1928,2015,{2015},Bmw,Used,Automatic,1598,62499.5,59999
1929,2021,Porsche,Cayenne,Recon,Automatic,2995,7499.5,569000
1930,2023,Porsche,Cayenne,Recon,Automatic,2995,12499.5,616000
1931,2019,Toyota,Vellfire,Used,Automatic,2493,52499.5,190000
1932,2020,Toyota,Vellfire,Recon,Automatic,2494,27499.5,209000
1933,2010,Honda,Civic,Used,Automatic,1998,97499.5,41688
1934,2014,NISSAN,Almera,Used,Automatic,1498,114999.5,15700
1935,2015,MAZDA,3,Used,Automatic,1998,114999.5,45700
1936,2016,HONDA,Civic,Used,Automatic,1498,97499.5,68700
1937,2019,NISSAN,X-Trail,Used,Automatic,1997,77499.5,55700
1938,2019,BMW,X1,Used,Automatic,1998,62499.5,79700
1939,2019,HONDA,Cr-V,Used,Automatic,1498,82499.5,96700
1940,2016,Subaru,Forester,Used,Automatic,1995,82499.5,42700
1941,2018,Ford,Ranger,Used,Automatic,1998,97499.5,69900
1942,2016,Subaru,Xv,Used,Automatic,1995,82499.5,42700
1943,2010,Toyota,Innova,Used,Automatic,1998,134999.5,24800
1944,2015,Mercedes,Benz,Used,Automatic,1796,97499.5,78900
1945,2018,Bmw,X5,Used,Automatic,1997,97499.5,84900
1946,2021,Proton,Persona,Used,Automatic,1597,52499.5,31700
1947,2022,Ford,Ranger,Used,Automatic,2956,77499.5,198900
1948,2013,Toyota,Prius,Used,Automatic,1497,97499.5,19700
1949,2012,Hyundai,Sonata,Used,Automatic,1998,114999.5,17800
1950,2011,Honda,City,Used,Automatic,1497,124999.5,21800
1951,2018,Proton,Exora,Used,Automatic,1561,72499.5,31800
1952,2009,Perodua,Myvi,Used,Automatic,1298,194999.5,11688
1953,2011,Toyota,Camry,Used,Automatic,2362,92499.5,33800
1954,2015,Volkswagen,Passat,Used,Automatic,1798,124999.5,27800
1955,2012,Bmw,X3,Used,Automatic,1997,124999.5,36800
1956,2018,MERCEDES,Benz,Used,Automatic,2996,47499.5,438500
1957,2020,Toyota,Alphard,Recon,Automatic,2493,2499.5,162500
1958,2019,Proton,X70,Used,Automatic,1799,47499.5,56800
1959,2000,Perodua,Kenari,Used,Automatic,989,224999.5,18800
1960,2007,Toyota,Hilux,Used,Automatic,2494,144999.5,43500
1961,2013,Proton,Inspira,Used,Automatic,1998,114999.5,23888
1962,2016,Perodua,Bezza,Used,Automatic,1329,97499.5,23777
1963,2020,Perodua,Myvi,Used,Automatic,1496,114999.5,39800
1964,2021,Toyota,Corolla,Used,Automatic,1798,72499.5,92000
1965,2014,Kia,Cerato,Used,Automatic,1999,87499.5,24800
1966,2013,1,Year,Used,Automatic,1197,87499.5,39800
1967,2015,Perodua,Axia,Used,Automatic,998,42499.5,19780
1968,2019,Mazda,Cx-5,Used,Automatic,1998,87499.5,87800
1969,2024,Isuzu,Dmax,New,Automatic,1898,2499.5,116999
1970,2016,Subaru,Forester,Used,Automatic,1995,124999.5,39800
1971,2011,Proton,Persona,Used,Automatic,1597,154999.5,6990
1972,2011,Porsche,Cayenne,Used,Automatic,2967,124999.5,96800
1973,2025,Perodua,Myvi,New,Automatic,1496,2499.5,54610
1974,2022,Toyota,Harrier,Recon,Automatic,1986,57499.5,176000
1975,2009,Nissan,X-Trail,Used,Automatic,2488,144999.5,11800
1976,2010,ACCIDENT,Free,Used,Automatic,2261,114999.5,23800
1977,2015,Honda,Civic,Used,Automatic,1997,114999.5,36888
1978,2020,Toyota,Vios,Used,Automatic,1496,57499.5,62800
1979,2007,Perodua,Myvi,Used,Automatic,1298,72499.5,9666
1980,2017,GRAND,Starex,Used,Automatic,2497,92499.5,66999
1981,2025,X50,Cny,New,Automatic,1477,2499.5,80000
1982,2016,Toyota,Alphard,Used,Automatic,2493,82499.5,167800
1983,2012,Perodua,Alza,Used,Automatic,1495,62499.5,22666
1984,2021,Honda,Jazz,Used,Automatic,1497,67499.5,63800
1985,2017,Honda,Br-V,Used,Automatic,1497,87499.5,42800
1986,2010,Nissan,Grand,Used,Automatic,1598,104999.5,14900
1987,2010,Toyota,Corolla,Used,Automatic,1794,124999.5,18800
1988,2005,Lexus,Rx300,Used,Automatic,2994,154999.5,35800
1989,2019,Proton,Exora,Used,Automatic,1561,77499.5,36800
1990,2014,Mitsubishi,Asx,Used,Automatic,1998,114999.5,25888
1991,2020,Perodua,Alza,Used,Automatic,1495,52499.5,53800
1992,2010,Toyota,Rush,Used,Automatic,1495,92499.5,20800
1993,2019,Honda,Civic,Used,Automatic,1498,62499.5,85800
1994,2018,Perodua,Alza,Used,Automatic,1495,62499.5,42800
1995,2014,Perodua,Myvi,Used,Automatic,1298,92499.5,22800
1996,2015,Mercedes,S400,Used,Automatic,3498,82499.5,93800
1997,2020,Mercedes,Benz,Used,Automatic,1991,37499.5,199800
1998,2018,Bmw,X3,Used,Automatic,1998,72499.5,110800
1999,2016,Toyota,Vellfire,Used,Automatic,2493,67499.5,150800
2000,2015,Mercedes,C300,Used,Automatic,1991,82499.5,159800
2001,2021,Honda,City,Used,Automatic,1498,57499.5,56800
2002,2021,Land,Rover,Recon,Automatic,4999,22499.5,708000
2003,2020,Toyota,Vios,Used,Automatic,1496,57499.5,62800
2004,2020,Lexus,Lx570,Recon,Automatic,5663,17499.5,507000
2005,2012,JAPAN,Spec,Used,Automatic,1997,174999.5,41800
2006,2013,Toyota,Prius,Used,Automatic,1497,104999.5,18999
2007,2008,Bmw,M3,Used,Automatic,3999,77499.5,164999
2008,2021,Mini,Cooper,Recon,Automatic,1998,12499.5,208000
2009,2013,Mazda,Cx-5,Used,Automatic,1998,224999.5,32999
2010,2012,Toyota,Camry,Used,Automatic,2494,87499.5,39800
2011,2016,Nissan,X-Trail,Used,Automatic,2488,77499.5,45800
2012,2014,Mazda,Cx-5,Used,Automatic,1998,97499.5,38999
2013,2020,Mitsubishi,Triton,Used,Automatic,2442,67499.5,89999
2014,2015,Toyota,Hilux,Used,Automatic,2494,97499.5,64999
2015,2007,/09,Toyota,Used,Automatic,2362,164999.5,26999
2016,2016,Toyota,Vellfire,Used,Automatic,2493,92499.5,159999
2017,2007,Toyota,Corolla,Used,Automatic,1794,174999.5,14800
2018,2015,Volkswagen,Golf,Used,Automatic,1984,72499.5,124900
2019,2018,Volkswagen,Golf,Used,Automatic,1984,57499.5,159555
2020,2018,Perodua,Alza,Used,Automatic,1495,37499.5,39800
2021,2014,Proton,Persona,Used,Automatic,1597,144999.5,11000
2022,2019,Toyota,Vios,Used,Automatic,1496,72499.5,47555
2023,2014,Perodua,Alza,Used,Automatic,1495,72499.5,23888
2024,2023,Nissan,Serena,Used,Automatic,1997,2499.5,124888
2025,2012,Toyota,Camry,Used,Automatic,1998,87499.5,33888
2026,2023,Proton,X50,Used,Automatic,1477,22499.5,61888
2027,2017,Mitsubishi,Triton,Used,Automatic,2442,72499.5,56888
2028,2016,Honda,Cr-V,Used,Automatic,1997,72499.5,47888
2029,2020,Mazda,Cx-8,Used,Automatic,2488,42499.5,119888
2030,2013,Naza,Forte,Used,Automatic,1998,92499.5,14888
2031,2019,Proton,X70,Used,Automatic,1799,77499.5,47900
2032,2018,Honda,Civic,Used,Automatic,1799,62499.5,73780
2033,2015,Toyota,Vios,Used,Automatic,1497,87499.5,39780
2034,2019,Perodua,Myvi,Used,Automatic,1496,57499.5,43780
2035,2014,Honda,Civic,Used,Automatic,1997,87499.5,39780
2036,2018,Mini,Countryman,Used,Automatic,1998,47499.5,129000
2037,2004,Honda,Odyssey,Used,Automatic,2354,124999.5,45500
2038,2020,Hyundai,Grand,Used,Automatic,2497,72499.5,113900
2039,2023,Volkswagen,Golf,Used,Automatic,1395,37499.5,128800
2040,2023,Volkswagen,Golf,Used,Automatic,1395,27499.5,128800
2041,2023,Proton,X50,Used,Automatic,1477,32499.5,65800
2042,2013,Mercedes,Benz,Used,Automatic,2143,2499.5,75800
2043,2024,PROTON,Rc,New,Automatic,1477,2499.5,92300
2044,2018,Mercedes,Benz,Used,Automatic,1991,2499.5,125300
2045,2025,New,X50,New,Automatic,1477,2499.5,103300
2046,2024,Proton,X70,New,Automatic,1477,2499.5,98000
2047,2024,Proton,Persona,New,Automatic,1597,2499.5,47000
2048,2024,Proton,Persona,New,Automatic,1597,2499.5,55000
2049,2024,Proton,X70,New,Automatic,1477,2499.5,98000
2050,2014,Mitsubishi,Pajero,Used,Automatic,2477,97499.5,46500
2051,2021,Nissan,Almera,Used,Automatic,999,62499.5,52800
2052,2020,Toyota,Innova,Used,Automatic,1998,42499.5,88800
2053,2021,Honda,Br-V,Used,Automatic,1497,47499.5,61800
2054,2015,Toyota,Altis,Used,Automatic,1798,82499.5,48800
2055,2025,Perodua,Axia,New,Automatic,998,2499.5,42800
2056,2020,SIAP,Tax,Recon,Automatic,2493,52499.5,186000
2057,2020,Toyota,Alphard,Recon,Automatic,2493,57499.5,216000
2058,2025,NEW,Proton,New,Automatic,1332,2499.5,33800
2059,2025,New,2025,New,Automatic,1332,2499.5,32800
2060,2023,Toyota,Alphard,Recon,Automatic,2493,7499.5,0
2061,2010,Toyota,Vios,Used,Automatic,1497,134999.5,0
2062,2021,Porsche,Macan,Recon,Automatic,1984,12499.5,0
2063,2021,Toyota,Harrier,Recon,Automatic,1986,37499.5,0
2064,2019,Bmw,330E,Used,Automatic,1998,67499.5,86800
2065,2020,Mercedes,Benz,Used,Automatic,1991,37499.5,179800
2066,2018,Mercedes,Benz,Used,Automatic,1991,67499.5,110800
2067,2016,Mercedes,Benz,Used,Automatic,1595,87499.5,89800
2068,2019,Mercedes,Benz,Used,Automatic,1991,72499.5,160800
2069,2018,Honda,City,Used,Automatic,1497,82499.5,49800
2070,2017,Perodua,Alza,Used,Automatic,1495,87499.5,39999
2071,2002,Nissan,Cefiro,Used,Automatic,1995,374999.5,5998
2072,2018,NISSAN,Navara,Used,Automatic,2488,57499.5,68000
2073,2021,Perodua,Myvi,Used,Automatic,1496,92499.5,36999
2074,2016,Bmw,320I,Used,Automatic,1998,114999.5,53999
2075,2020,Honda,City,Used,Automatic,1497,72499.5,56999
2076,2018,Subaru,Xv,Used,Automatic,1995,77499.5,41999
