,year_produce,brand,model,car_type,gear_type,engine_cap,mileage,old_price
4942,2009,Perodua,Myvi,Used,Automatic,1298,87000,23800.0
4943,2006,Perodua,Myvi,Used,Automatic,1298,52500,17600.0
4944,2009,Perodua,Myvi,Used,Manual,1298,22500,24600.0
4945,2000,Perodua,Kancil,Used,Manual,847,132500,6800.0
4946,2005,Perodua,Myvi,Used,Automatic,1298,100000,19800.0
4947,2006,Perodua,Kancil,Used,Manual,847,90000,8800.0
4948,2002,Perodua,Kancil,Used,Manual,847,130000,6800.0
4949,2004,Perodua,Kembara,Used,Automatic,1298,112500,10300.0
4950,2012,Perodua,Viva,Used,Automatic,989,27500,22800.0
4951,2009,Perodua,Myvi,Used,Automatic,1298,72500,23800.0
4952,2002,Perodua,Kenari,Used,Automatic,989,102000,11800.0
4953,2010,Perodua,Myvi,Used,Automatic,1298,77500,21800.0
4954,2010,Perodua,Alza,Used,Automatic,1495,27500,33900.0
4955,2010,Perodua,Myvi,Used,Manual,1298,47500,25900.0
4956,2010,Perodua,Myvi,Used,Manual,1298,37500,29900.0
4957,2008,Perodua,Myvi,Used,Automatic,1298,57500,25900.0
4958,2009,Perodua,Myvi,Used,Manual,1298,37500,23900.0
4959,2010,Perodua,Myvi,Used,Automatic,1298,42500,29900.0
4960,2012,Perodua,Alza,Used,Automatic,1495,57500,41500.0
4961,2008,Perodua,Viva,Used,Automatic,989,72500,17000.0
4962,2014,Perodua,Myvi,Used,Automatic,1495,10000,46000.0
4963,2009,Perodua,Myvi,Used,Manual,1298,60000,25000.0
4964,2004,Perodua,Kenari,Used,Automatic,989,107500,12800.0
4965,2005,Perodua,Kenari,Used,Manual,989,157500,14500.0
4966,2009,Perodua,Myvi,Used,Automatic,1298,67500,26500.0
4967,2011,Perodua,Viva,Used,Automatic,989,40000,26800.0
4968,2008,Perodua,Viva,Used,Automatic,989,77500,16800.0
4969,2012,Perodua,Myvi,Used,Automatic,1298,62500,32500.0
4970,2011,Perodua,Alza,Used,Automatic,1495,87500,43000.0
4971,2004,Perodua,Rusa,Used,Manual,1296,147500,16800.0
4972,2009,Perodua,Myvi,Used,Automatic,1298,92500,25800.0
4973,2011,Perodua,Alza,Used,Automatic,1495,69000,41000.0
4974,2008,Perodua,Kancil,Used,Automatic,659,90000,4300.0
4975,2010,Perodua,Viva,Used,Automatic,847,90000,6500.0
4976,2012,Perodua,Viva,Used,Automatic,989,90000,6300.0
4977,2011,Perodua,Myvi,Used,Automatic,1298,90000,17600.0
4978,2013,Perodua,Viva,Used,Automatic,989,90000,15600.0
4979,2013,Perodua,Myvi,Used,Automatic,1495,90000,25400.0
4980,2014,Perodua,Myvi,Used,Automatic,1495,90000,28000.0
4981,2012,Perodua,Myvi,Used,Automatic,1298,90000,21600.0
4982,2012,Perodua,Alza,Used,Automatic,1495,90000,27300.0
4983,2007,Perodua,Myvi,Used,Automatic,1298,90000,12000.0
4984,2013,Perodua,Alza,Used,Automatic,1495,90000,29600.0
4985,2015,Perodua,Myvi,Used,Automatic,1500,90000,33600.0
4986,2014,Perodua,Myvi,Used,Automatic,1495,90000,25400.0
4987,2011,Perodua,Alza,Used,Automatic,1495,90000,27300.0
4988,2015,Perodua,Myvi,Used,Automatic,1500,90000,32800.0
4989,2013,Perodua,Viva,Used,Automatic,989,90000,15600.0
4990,2011,Perodua,Myvi,Used,Automatic,1298,62500,23800.0
4991,2007,Perodua,Myvi,Used,Automatic,1298,72500,18800.0
4992,2004,Perodua,Kelisa,Used,Manual,989,120000,12888.0
4993,2011,Perodua,Myvi,Used,Automatic,1298,62500,29800.0
4994,1998,Perodua,Kancil,Used,Manual,659,57500,3800.0
4995,2010,Perodua,Viva,Used,Automatic,989,57500,20800.0
4996,2009,Perodua,Myvi,Used,Automatic,1298,77500,25800.0
4997,2014,Perodua,Alza,Used,Automatic,1495,22500,49999.0
4998,2011,Perodua,Myvi,Used,Automatic,1298,40000,34000.0
4999,2009,Perodua,Viva,Used,Automatic,989,60000,21000.0
5000,2007,Perodua,Myvi,Used,Automatic,1298,80000,27300.0
5001,2012,Perodua,Myvi,Used,Automatic,1298,30000,37300.0
5002,2011,Perodua,Alza,Used,Automatic,1495,40000,43500.0
5003,2011,Perodua,Myvi,Used,Automatic,1298,40000,36500.0
5004,2008,Perodua,Myvi,Used,Automatic,1298,70000,24500.0
5005,2009,Perodua,Myvi,Used,Automatic,1298,60000,28500.0
5006,2009,Perodua,Myvi,Used,Automatic,1298,60000,30500.0
5007,2012,Perodua,Myvi,Used,Manual,1298,30000,37500.0
5008,2007,Perodua,Myvi,Used,Automatic,1298,80000,25500.0
5009,2011,Perodua,Alza,Used,Automatic,1495,40000,48500.0
5010,2011,Perodua,Alza,Used,Automatic,1495,40000,46500.0
5011,2009,Perodua,Myvi,Used,Automatic,1298,60000,30500.0
5012,2005,Perodua,Kelisa,Used,Manual,989,100000,16500.0
5013,2010,Perodua,Myvi,Used,Automatic,1298,50000,32500.0
5014,2006,Perodua,Myvi,Used,Manual,1298,67500,15800.0
5015,2007,Perodua,Kenari,Used,Manual,989,92500,11990.0
5016,2010,Perodua,Myvi,Used,Automatic,1298,62500,26800.0
5017,2014,Perodua,Myvi,Used,Automatic,1495,12500,44800.0
5018,2012,Perodua,Myvi,Used,Automatic,1495,42500,40800.0
5019,2013,Perodua,Viva,Used,Automatic,989,17500,23800.0
5020,2013,Perodua,Alza,Used,Automatic,1495,52500,46600.0
5021,2002,Perodua,Kenari,Used,Automatic,989,132500,15600.0
5022,2011,Perodua,Alza,Used,Automatic,1495,62500,37800.0
5023,2007,Perodua,Myvi,Used,Automatic,1298,2500,20800.0
5024,2008,Perodua,Myvi,Used,Automatic,1298,67500,4800.0
5025,2010,Perodua,Myvi,Used,Manual,989,72500,16800.0
5026,2011,Perodua,Alza,Used,Automatic,1495,38000,39800.0
5027,2012,Perodua,Myvi,Used,Automatic,1298,37500,29800.0
5028,2012,Perodua,Myvi,Used,Automatic,1298,37500,29800.0
5029,2014,Perodua,Viva,Used,Automatic,847,37500,22800.0
5030,2006,Perodua,Kancil,Used,Manual,847,94444,5900.0
5031,2007,Perodua,Myvi,Used,Automatic,1298,102500,21800.0
5032,2006,Perodua,Myvi,Used,Automatic,1298,102500,22800.0
5033,2011,Perodua,Alza,Used,Automatic,1495,52500,38800.0
5034,2011,Perodua,Myvi,Used,Automatic,1298,62500,33800.0
5035,2009,Perodua,Viva,Used,Manual,989,97500,15800.0
5036,2011,Perodua,Myvi,Used,Automatic,1298,37500,29800.0
5037,2011,Perodua,Alza,Used,Automatic,1495,40000,41000.0
5038,2010,Perodua,Myvi,Used,Automatic,1298,50000,27000.0
5039,2014,Perodua,Myvi,Used,Automatic,1495,10000,46000.0
5040,2010,Perodua,Myvi,Used,Automatic,1298,50000,28000.0
5041,2006,Perodua,Myvi,Used,Automatic,1298,90000,19000.0
5042,2012,Perodua,Myvi,Used,Automatic,1298,30000,35000.0
5043,2012,Perodua,Alza,Used,Automatic,1495,30000,42000.0
5044,2012,Perodua,Myvi,Used,Automatic,1298,52500,32500.0
5045,2008,Perodua,Viva,Used,Automatic,989,77500,16300.0
5046,2011,Perodua,Myvi,Used,Automatic,1298,52500,30900.0
5047,2012,Perodua,Myvi,Used,Automatic,1298,67500,38888.0
5048,2010,Perodua,Alza,Used,Manual,1495,50000,30500.0
5049,1997,Perodua,Rusa,Used,Manual,1590,172500,8800.0
5050,2006,Perodua,Kancil,Used,Manual,847,112500,7800.0
5051,2009,Perodua,Viva,Used,Automatic,989,42500,19800.0
5052,2005,Perodua,Myvi,Used,Automatic,1298,90000,27000.0
5053,2003,Perodua,Kelisa,Used,Manual,989,120000,11700.0
5054,2010,Perodua,Viva,Used,Manual,847,50000,17800.0
5055,2005,Perodua,Kelisa,Used,Automatic,989,100000,16700.0
5056,2005,Perodua,Kelisa,Used,Automatic,989,100000,16700.0
5057,2012,Perodua,Alza,Used,Manual,1495,30000,34000.0
5058,2010,Perodua,Alza,Used,Automatic,1495,50000,37600.0
5059,2005,Perodua,Myvi,Used,Automatic,1298,100000,20800.0
5060,2010,Perodua,Viva,Used,Automatic,847,50000,18700.0
5061,2005,Perodua,Kelisa,Used,Automatic,989,100000,17000.0
5062,2006,Perodua,Myvi,Used,Automatic,1298,90000,22800.0
5063,2010,Perodua,Myvi,Used,Automatic,1298,50000,31000.0
5064,2000,Perodua,Kembara,Used,Manual,1296,150000,8000.0
5065,2005,Perodua,Kembara,Used,Manual,1298,100000,12000.0
5066,2001,Perodua,Kembara,Used,Manual,1296,140000,9700.0
5067,2011,Perodua,Alza,Used,Automatic,1495,40000,43800.0
5068,2008,Perodua,Myvi,Used,Automatic,1298,70000,25888.0
5069,2004,Perodua,Kancil,Used,Manual,847,110000,5000.0
5070,2003,Perodua,Kembara,Used,Automatic,1298,120000,14888.0
5071,2005,Perodua,Kelisa,Used,Automatic,989,100000,16888.0
